trojan,vmess,shadowsocks
2365191.0,2257694.0,2342434.0
2278623.0,2259391.0,2312872.0
2285733.0,2267475.0,2404455.0
2279831.0,2251534.0,2334049.0
2279820.0,2250588.0,2305053.0
2278291.0,2250794.0,2323358.0
2301020.0,2258275.0,2311804.0
2367028.0,2247878.0,2310228.0
2308477.0,2250037.0,2317300.0
2284694.0,2251694.0,2308318.0
2287626.0,2245212.0,2307861.0
2286715.0,2259031.0,2310256.0
2281122.0,2246385.0,2310263.0
2289828.0,2257969.0,2309932.0
2294647.0,2262063.0,2334165.0
2285938.0,2245267.0,2303633.0
2280325.0,2259505.0,2318238.0
2276701.0,2257323.0,2304664.0
2278181.0,2250117.0,2304884.0
2278311.0,2246095.0,2319994.0
2288862.0,2258366.0,2302638.0
2279535.0,2258169.0,2405038.0
2371239.0,2246249.0,2308719.0
2290780.0,2258287.0,2309733.0
2285968.0,2258831.0,2320081.0
2288281.0,2259423.0,2310652.0
2285370.0,2245315.0,2317890.0
2320809.0,2249192.0,2313294.0
2316851.0,2246598.0,2312258.0
2313986.0,2247010.0,2322305.0
2325089.0,2247299.0,2293481.0
2404993.0,2258411.0,2308377.0
2317367.0,2259184.0,2333260.0
101797.0,2247107.0,2286906.0
2315403.0,2257087.0,2310399.0
2347091.0,2246838.0,2308244.0
2311458.0,2259653.0,2390310.0
2408638.0,2270196.0,2310830.0
2409777.0,2260028.0,2308320.0
2327505.0,2246231.0,2306429.0
2415962.0,3255369.0,2321618.0
2405189.0,2246301.0,2311196.0
2349404.0,2257781.0,2317968.0
2318529.0,2258981.0,2400721.0
2411576.0,2258090.0,2328951.0
2407732.0,2246377.0,2318828.0
2410743.0,2256931.0,2319388.0
2323874.0,2259253.0,2307476.0
2317916.0,2258374.0,2310129.0
2363744.0,2256177.0,2312507.0
2407546.0,2245479.0,2307578.0
2329318.0,2259130.0,2310719.0
2317856.0,2249377.0,2311148.0
2374778.0,2258337.0,2310908.0
2419188.0,2257636.0,2313566.0
2314164.0,2245900.0,2306714.0
2327034.0,2245486.0,2310674.0
2313609.0,2246681.0,2352158.0
2420556.0,2256368.0,2310682.0
2317041.0,2258337.0,2306995.0
2326628.0,2245990.0,2316630.0
2413798.0,2246765.0,2322956.0
2409265.0,2249960.0,2318139.0
2417365.0,2245696.0,2320006.0
2313149.0,2245102.0,2356067.0
2424489.0,2246553.0,2320678.0
2316243.0,2246744.0,2362057.0
2316833.0,2257881.0,2306609.0
2415175.0,2260980.0,2322625.0
2318300.0,2257951.0,2332334.0
2324322.0,2248778.0,2310623.0
2318256.0,2267094.0,2318065.0
2342202.0,2249768.0,2311175.0
2412659.0,2245190.0,2321784.0
2411138.0,2257068.0,2331871.0
2320475.0,2244544.0,2379015.0
2315021.0,2251918.0,2321077.0
2373216.0,2257278.0,2310280.0
2407327.0,2259661.0,2308417.0
2412983.0,2258085.0,2321398.0
2320955.0,2257832.0,2308702.0
2314707.0,2249513.0,2303688.0
2410705.0,2258781.0,2310802.0
2317682.0,2258215.0,2308425.0
2315226.0,2246366.0,2307365.0
2412681.0,3258241.0,2403579.0
2420535.0,2259739.0,2319689.0
2332310.0,2247468.0,2597240.0
2320098.0,2260036.0,2343420.0
2432474.0,2259314.0,2314478.0
2313671.0,2348534.0,2307776.0
2362411.0,2350599.0,2304862.0
2407597.0,2258449.0,2309867.0
2315586.0,2254068.0,2309116.0
2411394.0,2270595.0,2307116.0
2372793.0,2259258.0,2313966.0
2317724.0,2266708.0,2313417.0
2413369.0,2233132.0,2320866.0
2315381.0,2259068.0,2314527.0
2412833.0,2259004.0,2312825.0
2407072.0,2259466.0,2316940.0
2420822.0,2260222.0,2323144.0
2406936.0,2259048.0,2315135.0
2314661.0,3250229.0,2311791.0
2408615.0,2262054.0,2311224.0
2315180.0,2248897.0,2310536.0
2404267.0,2258960.0,2315257.0
2411959.0,2297273.0,2329250.0
2407782.0,2259159.0,2311670.0
2314573.0,2259104.0,2307253.0
2319967.0,2265666.0,2322794.0
2409524.0,2248272.0,2307967.0
2405977.0,3209511.0,2341344.0
2318184.0,2259907.0,2344575.0
2411057.0,2259841.0,2313758.0
2322709.0,2273282.0,2323876.0
2320051.0,2258524.0,2310922.0
2408855.0,2249647.0,2314373.0
2322001.0,3170718.0,2307927.0
2404275.0,2248581.0,2307033.0
2409201.0,2316681.0,2322166.0
2314873.0,2258839.0,2305291.0
2314717.0,2257267.0,2353678.0
2314910.0,2266570.0,2312782.0
2315152.0,2249171.0,2337691.0
2407672.0,2260116.0,2355489.0
2409007.0,2259922.0,2313054.0
2318766.0,2258568.0,2312110.0
2413777.0,2259448.0,2311581.0
2407381.0,2260234.0,2309486.0
2312632.0,2257965.0,2307869.0
2320619.0,2266839.0,2310107.0
2367907.0,2209289.0,2319865.0
2314723.0,2261461.0,2313096.0
2406514.0,2270371.0,2337831.0
2431228.0,2348824.0,2307851.0
2405328.0,2258946.0,2312692.0
2316846.0,2255762.0,2307940.0
2410285.0,2305377.0,2343257.0
2398509.0,2267376.0,2308790.0
2413942.0,2259630.0,2318882.0
2317218.0,2261684.0,2334428.0
2319197.0,2259637.0,2305218.0
2314421.0,2250537.0,2309846.0
2314582.0,2259935.0,2308283.0
2326181.0,2264423.0,2306559.0
2425712.0,2261789.0,2309734.0
2326038.0,2261035.0,2315435.0
2416455.0,2258669.0,2308095.0
2317723.0,2260616.0,2340747.0
2313849.0,2258780.0,2309503.0
2323161.0,2258839.0,2309717.0
2416883.0,2249688.0,2313920.0
2322772.0,2261512.0,2336717.0
2412115.0,2248940.0,2332006.0
2322189.0,2261734.0,2353970.0
2413526.0,2259789.0,2315987.0
2410104.0,2260601.0,2303892.0
2363209.0,2258982.0,2307061.0
2385605.0,2259180.0,2450149.0
2319044.0,2260243.0,2308177.0
2419214.0,2348266.0,2324547.0
2410629.0,2262329.0,2314422.0
2406049.0,2258456.0,2338661.0
2406053.0,2257864.0,2310300.0
2404845.0,2248571.0,2308085.0
2413641.0,2308526.0,2303760.0
2422209.0,2266461.0,2305541.0
2372634.0,2258417.0,2309598.0
2410152.0,2258820.0,2313435.0
2365631.0,2259682.0,2307680.0
2322885.0,2262623.0,2307665.0
259947.0,2265613.0,2321386.0
2315621.0,2258200.0,2307275.0
2316149.0,2261591.0,2308759.0
2413958.0,5560.0,2336510.0
2324158.0,2258635.0,2320711.0
2324051.0,2263261.0,2307666.0
2413616.0,2272109.0,2310461.0
2369177.0,2249790.0,2334931.0
2319095.0,2249282.0,2318191.0
2315872.0,2251094.0,2317243.0
2408540.0,2259373.0,2337551.0
2407439.0,2259187.0,2318480.0
2321054.0,2259877.0,2308587.0
2327622.0,2258360.0,2312659.0
2400438.0,2258348.0,2308472.0
2315858.0,2259792.0,2312924.0
2414646.0,2260815.0,2322114.0
2413742.0,2262636.0,2380958.0
2406142.0,3256252.0,2318519.0
2324827.0,2260815.0,2346482.0
2411142.0,2260283.0,2309888.0
2319229.0,2357959.0,2311215.0
2311976.0,2259411.0,2312478.0
2414757.0,2271693.0,2312056.0
2318824.0,2261679.0,2309258.0
2321632.0,1691641.0,2319105.0
2408846.0,2259266.0,2303176.0
2407013.0,2260249.0,2325943.0
2329186.0,2360239.0,2311251.0
2390005.0,2269252.0,2310370.0
2317449.0,2261363.0,2319990.0
2322268.0,2250433.0,2308151.0
2315224.0,2260136.0,2319105.0
2407083.0,2259359.0,2314191.0
2324798.0,2259856.0,2307886.0
2316680.0,2259216.0,2349521.0
2400796.0,2259790.0,2308333.0
2328616.0,2260344.0,2319702.0
2336707.0,2261416.0,2305170.0
2326967.0,2267431.0,2339603.0
2320026.0,2348084.0,2307769.0
2318070.0,2259106.0,2309834.0
2420940.0,2273150.0,2321135.0
2328147.0,2258644.0,2311935.0
2412963.0,2269873.0,2305135.0
2313082.0,2251498.0,2325848.0
2413346.0,2250478.0,2070343.0
2314472.0,2249475.0,242660.0
2410073.0,2259620.0,2357935.0
2403694.0,2260853.0,2385885.0
2324931.0,2259703.0,2315515.0
2405269.0,2257922.0,2313860.0
2421846.0,2259031.0,2308489.0
2412148.0,2258909.0,2341054.0
2405468.0,2258777.0,2483541.0
2411258.0,2258653.0,2314517.0
2317549.0,2260686.0,2314756.0
2319731.0,3256711.0,2304958.0
2329543.0,2261136.0,2327158.0
2314781.0,2262411.0,2316834.0
2332218.0,2261726.0,2305369.0
2409309.0,2258629.0,2320904.0
2320086.0,2345824.0,2311949.0
2421266.0,2270523.0,2322328.0
2409308.0,2236613.0,2303800.0
2317443.0,2350241.0,2304770.0
2314802.0,2262034.0,2318072.0
2411005.0,1533725.0,2319679.0
2410608.0,2257666.0,2308881.0
2320211.0,2350443.0,2305998.0
2406685.0,2258173.0,2302394.0
2316079.0,204396.0,2331312.0
2413141.0,731.0,2384608.0
2412036.0,1363462.0,2409718.0
2313446.0,2259423.0,2306080.0
2398397.0,2259653.0,2318814.0
2410922.0,2260275.0,2321807.0
2405125.0,2258072.0,2310827.0
2408387.0,1857473.0,2309699.0
2413305.0,1865899.0,2334472.0
2314504.0,2257420.0,2306974.0
2414745.0,2345152.0,2315038.0
2411630.0,2278903.0,2307934.0
2327847.0,2347557.0,2309367.0
2313632.0,2250464.0,2308263.0
2316978.0,2258591.0,2312976.0
2407033.0,2261203.0,2308582.0
2411527.0,2257987.0,2327152.0
2416312.0,2311150.0,2306224.0
2319573.0,2258886.0,2308251.0
2314846.0,2252888.0,2311235.0
2408484.0,68740.0,2306697.0
2407966.0,200457.0,2317367.0
2409451.0,4653.0,1601063.0
2405557.0,2151183.0,2310238.0
2317348.0,2259854.0,2304035.0
2397149.0,202566.0,2307374.0
2318925.0,2356016.0,2305372.0
2410387.0,2268166.0,2311422.0
2416359.0,2260435.0,623640.0
2319264.0,2259339.0,2312931.0
2408724.0,2258279.0,2313375.0
2314155.0,2250601.0,2305070.0
2320418.0,2266044.0,2309524.0
2410419.0,2258598.0,2305619.0
2320449.0,2259405.0,2285503.0
2319625.0,2250681.0,2307759.0
2325099.0,2272510.0,2295301.0
2411158.0,2262236.0,2403382.0
2414025.0,2260006.0,2304187.0
2298985.0,2346405.0,2312604.0
2404931.0,2258776.0,2304932.0
2406754.0,2258741.0,2294459.0
2409171.0,2266914.0,739641.0
2320119.0,2259581.0,1119491.0
2311862.0,2247791.0,2311813.0
2321065.0,2259122.0,2314631.0
2317310.0,2250796.0,2317836.0
2321453.0,311824.0,2313606.0
2318404.0,2250023.0,2297511.0
2321191.0,2260214.0,2284746.0
2320457.0,2257277.0,2307498.0
2312665.0,2126920.0,2299732.0
2323690.0,2258593.0,2298134.0
2315314.0,456645.0,2306642.0
2317508.0,2257550.0,2310341.0
2334353.0,2262503.0,2289393.0
2317750.0,2259083.0,2325348.0
2388695.0,2346718.0,244116.0
2314499.0,3251290.0,2300707.0
2321580.0,2259184.0,2304971.0
2321988.0,2260449.0,2314499.0
2316601.0,2249373.0,2402938.0
2321421.0,731.0,2308187.0
2312706.0,2259655.0,1591032.0
2319812.0,2249878.0,2308920.0
2311966.0,2274642.0,2307614.0
2314381.0,2258596.0,2286470.0
2317114.0,2358148.0,2316637.0
2323049.0,2336205.0,2280050.0
2318407.0,2245531.0,2306409.0
2317474.0,2302863.0,2309705.0
2317053.0,2246680.0,2309888.0
2315714.0,2249171.0,2307002.0
2322668.0,2250598.0,2309788.0
2315242.0,2247936.0,2286489.0
2319437.0,2307464.0,2314487.0
2322413.0,2310642.0,2287096.0
2315870.0,2309928.0,2307861.0
2327317.0,2260851.0,2305800.0
2321399.0,2244835.0,2310983.0
2320031.0,2261993.0,2209310.0
2321042.0,2250713.0,2282791.0
2319446.0,2275126.0,2310181.0
2331213.0,2259359.0,2308087.0
2319373.0,2257782.0,2285311.0
2316289.0,2282418.0,974540.0
2334316.0,2296035.0,2302739.0
2320497.0,2246024.0,2279191.0
2317181.0,2263076.0,2308923.0
2371362.0,2249958.0,2308126.0
2322540.0,2306568.0,2307103.0
2322110.0,2307398.0,2309837.0
2314337.0,2257705.0,595865.0
2314537.0,2250645.0,2311176.0
2315186.0,2310089.0,2309051.0
2321400.0,2315026.0,2308781.0
2314196.0,2291131.0,247028.0
2312908.0,2299083.0,2277122.0
2407138.0,2306314.0,2307184.0
2323997.0,2245244.0,2294271.0
2326187.0,2244605.0,2301267.0
2337887.0,2261517.0,2312276.0
2334644.0,2255907.0,2318835.0
2313664.0,2245998.0,2303976.0
2317287.0,2249040.0,2306360.0
2327671.0,2251365.0,2306386.0
2322742.0,2246108.0,2319625.0
2316693.0,2245361.0,703664.0
2313690.0,2268904.0,2290071.0
2371673.0,2247674.0,2287437.0
2317091.0,2260458.0,2307383.0
2313867.0,2252415.0,2407769.0
2319799.0,2298174.0,2288898.0
2322523.0,2244450.0,2311718.0
2324577.0,2246871.0,246305.0
2324468.0,2310655.0,2308637.0
2320003.0,202530.0,2308230.0
2316025.0,2265102.0,2288676.0
2319253.0,2243472.0,2307801.0
2331185.0,2244135.0,2309175.0
2330774.0,2298422.0,2310044.0
2317585.0,2270834.0,2306956.0
2322022.0,2250292.0,2309385.0
2318171.0,2313361.0,2311564.0
2318259.0,2348117.0,2305011.0
2333418.0,2259051.0,2312343.0
2312843.0,2250767.0,2286835.0
2315785.0,2249806.0,2307445.0
2380464.0,2249915.0,2291430.0
2319787.0,2281505.0,2308643.0
2322953.0,2289183.0,2308085.0
2314388.0,2300253.0,2286809.0
2318746.0,795.0,2312963.0
2313783.0,4621.0,2305313.0
2327168.0,2073682.0,745235.0
2318374.0,4180.0,2289384.0
2330208.0,281214.0,2314263.0
2322930.0,2337332.0,2306284.0
2321917.0,2244741.0,2292280.0
2331683.0,2244876.0,4299.0
2324281.0,2247652.0,243953.0
2321483.0,2248568.0,2306873.0
2317529.0,2262988.0,2305688.0
2319899.0,2244974.0,2316537.0
2323622.0,2250435.0,2304277.0
2314638.0,2246462.0,2409603.0
2330576.0,2300136.0,2309100.0
2312711.0,2251667.0,2287949.0
2327932.0,2277349.0,2308494.0
2320104.0,2491439.0,2308903.0
2330332.0,2266641.0,242402.0
2326608.0,2295069.0,2304648.0
2314196.0,2284880.0,744038.0
2314366.0,2259649.0,2310733.0
2335736.0,2312128.0,2313176.0
2326300.0,2281753.0,2306873.0
2316894.0,2247193.0,2288631.0
2315695.0,2248177.0,2308019.0
2318537.0,2321397.0,2278746.0
2312804.0,2249710.0,2308770.0
2319077.0,2299269.0,2285830.0
2313322.0,2249423.0,2322629.0
2321767.0,2245814.0,2306748.0
2322424.0,2260648.0,2292371.0
2333418.0,2295773.0,2318075.0
2321600.0,2289991.0,2308704.0
2322522.0,2246916.0,2311591.0
2311889.0,2266912.0,2312198.0
2324136.0,2282898.0,1478529.0
2320564.0,2253915.0,2290168.0
2320618.0,2301476.0,2283108.0
2322657.0,2255259.0,2304919.0
2326170.0,2294014.0,2308001.0
2317679.0,2303524.0,2310537.0
2317411.0,2246257.0,2278503.0
2325072.0,2244205.0,2304480.0
2313550.0,2407230.0,2292018.0
2317403.0,2261592.0,2307906.0
2318273.0,2243637.0,323325.0
2320480.0,2245371.0,2329883.0
2316308.0,2244132.0,2308745.0
2313882.0,2251489.0,2306913.0
2317831.0,2347719.0,2312009.0
2318899.0,2272047.0,2312489.0
2325711.0,2245062.0,2306298.0
2317728.0,2318408.0,2307286.0
2315283.0,2293073.0,2289784.0
2316002.0,2247979.0,2294919.0
2318618.0,2271858.0,2309726.0
2319767.0,2293210.0,2290450.0
2332053.0,2293570.0,2309363.0
2313993.0,2250542.0,2315800.0
2423579.0,2250574.0,2310406.0
2319253.0,2245340.0,457551.0
2312371.0,2245514.0,2310810.0
2317545.0,2300791.0,2279947.0
2320367.0,2243730.0,247709.0
2322753.0,2263130.0,2303041.0
2316669.0,2246710.0,2308398.0
2334780.0,2299822.0,247757.0
2316790.0,204456.0,2309171.0
2317134.0,2245530.0,2309140.0
2312816.0,2244894.0,2306048.0
2316847.0,2245353.0,2305297.0
2319512.0,2250570.0,2309662.0
2312227.0,2245729.0,2316079.0
2318020.0,2269445.0,2281154.0
2321183.0,2310955.0,2307493.0
2320297.0,2245812.0,2308267.0
2320534.0,2277818.0,2311010.0
2319332.0,2249869.0,2308874.0
2328990.0,2349814.0,2294766.0
2313940.0,731.0,2327818.0
2324512.0,815.0,2305009.0
2317487.0,202401.0,2296329.0
2316974.0,2249862.0,2306920.0
2319350.0,2249451.0,2307806.0
2325487.0,2247784.0,2315251.0
2314366.0,2267639.0,2308498.0
2323618.0,2249564.0,2412548.0
2313925.0,2250659.0,2293650.0
2332729.0,2274438.0,2307407.0
2319067.0,2263423.0,2287452.0
2326351.0,2247968.0,2305494.0
2318507.0,2247751.0,2290043.0
2332038.0,2284436.0,2311003.0
2318319.0,2336549.0,2289479.0
2326607.0,2275165.0,2284605.0
2322368.0,2310843.0,2105255.0
2324859.0,2243728.0,2310087.0
2323268.0,2245979.0,2312597.0
2320565.0,2247207.0,2306003.0
2323880.0,2243993.0,2290805.0
2314766.0,2244828.0,1708376.0
2328858.0,2261482.0,2306027.0
267849.0,2255270.0,2284850.0
2339468.0,2270358.0,2278075.0
2316535.0,2320619.0,2308186.0
2324269.0,2246316.0,2312605.0
2399905.0,2271582.0,2319226.0
2326133.0,2247174.0,2323024.0
2341367.0,2272976.0,2352663.0
2317177.0,2243700.0,2307637.0
2320484.0,2309274.0,2313027.0
2327518.0,2247959.0,2322355.0
2314983.0,204660.0,2301013.0
2315025.0,2277785.0,2314105.0
2310180.0,3163556.0,2326031.0
2327521.0,2265108.0,2311985.0
2320952.0,2245484.0,2327851.0
2325963.0,2295955.0,2326881.0
2323417.0,2246917.0,1130018.0
2316158.0,2244551.0,2317161.0
2327474.0,202514.0,2314177.0
2315697.0,2060858.0,2302001.0
2285500.0,699.0,2324606.0
2375023.0,2247037.0,2319934.0
2310227.0,2270440.0,2331881.0
2377239.0,2245856.0,2321594.0
2286017.0,2249170.0,2329594.0
2312682.0,2244379.0,2318957.0
2377234.0,2273287.0,750086.0
2367747.0,2261181.0,2315661.0
2368809.0,2320816.0,2313490.0
2299961.0,2251704.0,2405141.0
2378323.0,2286672.0,2409124.0
2285849.0,2249035.0,2298514.0
2295695.0,2249647.0,2315795.0
2296814.0,2259374.0,2316116.0
2285050.0,2245901.0,2341626.0
2372834.0,2276327.0,2320506.0
2362206.0,2243148.0,2323016.0
2281853.0,2301732.0,2314563.0
2280179.0,2272219.0,2305526.0
2286872.0,2248062.0,2303111.0
2290862.0,2287641.0,2298904.0
2376561.0,2243175.0,2300858.0
2298723.0,2329500.0,2176862.0
2371315.0,2269536.0,2326931.0
2378253.0,2260220.0,2309407.0
2366629.0,2259034.0,2294121.0
2304120.0,2299615.0,2321084.0
2374491.0,2255069.0,2313830.0
2374812.0,731.0,2310381.0
2278024.0,202382.0,2311479.0
2283195.0,2068141.0,2317183.0
2380719.0,84970.0,2315443.0
2365529.0,2246613.0,1256934.0
2286948.0,2272452.0,2334471.0
2279986.0,2282269.0,2320696.0
2284626.0,2304614.0,2319394.0
2284023.0,3008982.0,2314580.0
2363698.0,2300082.0,2310497.0
2373532.0,2246135.0,2299600.0
2278045.0,2247248.0,2316272.0
2363949.0,2245217.0,2314397.0
2366910.0,2244031.0,2320410.0
2364666.0,2244721.0,2325965.0
2369929.0,2248330.0,2320054.0
2285458.0,2246680.0,2313854.0
2379268.0,2256126.0,2316339.0
2285940.0,2257626.0,2320856.0
2366023.0,2269745.0,2309176.0
2377720.0,2258879.0,2309231.0
2385509.0,2267460.0,2330910.0
2373888.0,2345315.0,2331034.0
2288105.0,2255909.0,356433.0
2279021.0,2257807.0,2311421.0
2281392.0,2328150.0,777.0
2295353.0,2352175.0,2316473.0
2410612.0,2256685.0,2311402.0
4715.0,2256999.0,2314931.0
228669.0,2257996.0,2310967.0
2040906.0,2259363.0,2321637.0
2379051.0,2260209.0,2333428.0
2281878.0,2263332.0,2312686.0
2394912.0,2278777.0,2314511.0
2377823.0,2258716.0,2294031.0
2376587.0,2258714.0,2315272.0
2383447.0,2257335.0,255194.0
2375143.0,2284317.0,747932.0
2367556.0,202310.0,2316810.0
2280071.0,2062968.0,2309713.0
2256185.0,2258458.0,2304564.0
2285380.0,2257931.0,2319727.0
2393459.0,2251231.0,2315104.0
2386666.0,2260639.0,2313800.0
2277439.0,2257433.0,2326698.0
2295653.0,2248822.0,2319016.0
4803.0,2260134.0,2322587.0
2291621.0,2255930.0,362959.0
4739.0,2257976.0,2359422.0
4759.0,2260081.0,2315629.0
4739.0,2258811.0,2300508.0
4683.0,2250573.0,334120.0
4831.0,2346197.0,2314604.0
4759.0,2256461.0,2314993.0
4739.0,2259007.0,2299587.0
4759.0,2259069.0,2322222.0
4675.0,2258887.0,2347192.0
4675.0,2257342.0,2316713.0
4735.0,2263879.0,2330846.0
4739.0,2256399.0,2312983.0
4675.0,2256067.0,2309536.0
4739.0,2259163.0,2292884.0
4791.0,2262974.0,2296150.0
4739.0,2266611.0,2312914.0
4739.0,3251669.0,2313083.0
4739.0,2257954.0,2292410.0
4759.0,2258694.0,2408543.0
4695.0,2256645.0,254128.0
4739.0,2255815.0,2312133.0
4759.0,2258482.0,1230504.0
2378242.0,2279233.0,1289746.0
2395694.0,2258538.0,2292325.0
2282100.0,2258145.0,2310658.0
2288128.0,2259259.0,2312966.0
2286580.0,2257508.0,349702.0
2284270.0,2347112.0,251858.0
2280719.0,2260847.0,2320817.0
2285470.0,2257080.0,2314053.0
2298167.0,2259464.0,2319865.0
2289060.0,2255598.0,2372842.0
2357020.0,2247832.0,2316578.0
4651.0,2258822.0,2293903.0
2364247.0,2345998.0,2293391.0
2377889.0,2256142.0,2308042.0
2372832.0,2256195.0,2427607.0
2282827.0,2258259.0,2401640.0
2279336.0,2251083.0,2322485.0
2286943.0,2273502.0,2318585.0
2284557.0,2256423.0,2319554.0
2370493.0,2250905.0,2314512.0
2366747.0,2250579.0,2306245.0
2365870.0,2248182.0,247890.0
2374018.0,2259494.0,935079.0
2369464.0,2258813.0,750088.0
2363341.0,2267486.0,2318157.0
2368063.0,2249218.0,2313604.0
2279697.0,2259168.0,2316639.0
2373683.0,2258240.0,2313526.0
2368393.0,2259703.0,2315686.0
2371708.0,2257534.0,2311906.0
2365971.0,2258192.0,2316222.0
2334321.0,2249543.0,2326555.0
2278473.0,2257282.0,2409332.0
2365482.0,2259308.0,2311705.0
2284789.0,2259037.0,2324087.0
2375933.0,2257167.0,2319004.0
2286314.0,2259077.0,2314519.0
2278651.0,2255450.0,748814.0
2302557.0,2258487.0,2312295.0
2363337.0,2249351.0,2323521.0
2367131.0,2344719.0,2315031.0
2278053.0,2256703.0,2323079.0
2286346.0,2268680.0,2322143.0
2373460.0,2258233.0,2309527.0
2392329.0,2258067.0,2314721.0
2366297.0,2263657.0,2311162.0
2365298.0,2255661.0,253394.0
2286913.0,2250700.0,2314295.0
2277445.0,2257223.0,2314688.0
2369581.0,3251661.0,1545052.0
2379163.0,2258009.0,2354350.0
2367461.0,2259147.0,2318641.0
2365727.0,2258464.0,2313469.0
2367872.0,2259971.0,2297292.0
2303935.0,2256355.0,2306373.0
2374106.0,2252071.0,2325759.0
2399941.0,2260501.0,2316741.0
2366827.0,2266180.0,2318248.0
2289089.0,2259110.0,2320176.0
2364385.0,2257833.0,2328299.0
2285814.0,2247809.0,2317461.0
2373668.0,2250711.0,2312641.0
2283509.0,2257851.0,2315531.0
2362091.0,2257858.0,336881.0
2363959.0,2250091.0,2319556.0
2390906.0,2259534.0,2313037.0
2284098.0,2257648.0,2312777.0
2372111.0,2258787.0,2323713.0
2281461.0,2260085.0,2309867.0
2365975.0,2261574.0,2312549.0
2288658.0,2258387.0,2302074.0
2374548.0,2257141.0,2317764.0
2370076.0,2256158.0,2309149.0
2375348.0,2260429.0,2332384.0
2287625.0,2258866.0,2316529.0
2374570.0,2259131.0,2299170.0
2279792.0,2259520.0,2316243.0
2277531.0,2247889.0,2309565.0
2368851.0,2346795.0,2312789.0
2374982.0,2255931.0,2316359.0
2284025.0,2345689.0,2317509.0
2370159.0,2346768.0,2318387.0
2351133.0,2272814.0,2306007.0
2290227.0,2259083.0,2402019.0
2375030.0,2257968.0,2320306.0
2287785.0,2256351.0,2325940.0
2280491.0,2265670.0,2312665.0
2375226.0,2249960.0,957943.0
2280424.0,2256089.0,2299480.0
2364491.0,2259086.0,2313700.0
2317883.0,2259032.0,2326095.0
2393235.0,2349889.0,2318715.0
2337182.0,2251341.0,351243.0
2366214.0,2260683.0,2307196.0
2320859.0,3232468.0,2462479.0
2377994.0,2257653.0,2432604.0
2289456.0,2259673.0,2451269.0
2375059.0,2259049.0,2431686.0
2310169.0,2264741.0,2429423.0
2325244.0,2261495.0,2433884.0
2376148.0,2257267.0,2429932.0
2288397.0,3249274.0,2442312.0
2362452.0,2262071.0,2427532.0
2288804.0,2250282.0,2449966.0
2278377.0,2258693.0,2450186.0
2365981.0,2259900.0,2448881.0
2308030.0,2257326.0,2430813.0
2366585.0,2258255.0,2432303.0
2306855.0,2259081.0,2426244.0
2366776.0,2345783.0,2429505.0
2362099.0,2257157.0,2431530.0
2286573.0,2256854.0,2443380.0
2301607.0,2260436.0,2429810.0
2308905.0,2256357.0,2430037.0
2319739.0,2259075.0,2436513.0
2370179.0,206455.0,2430518.0
2369140.0,2298329.0,2434996.0
2286559.0,2258329.0,2430284.0
2372926.0,2249737.0,2453951.0
2279823.0,2259452.0,2455809.0
2358722.0,2258550.0,2446345.0
2307357.0,2255691.0,2416953.0
2278806.0,2259182.0,2450204.0
2390002.0,2259855.0,2435391.0
2355649.0,2257088.0,2434044.0
2368642.0,2258272.0,2449779.0
2280538.0,2259927.0,2452330.0
2392513.0,2331546.0,2445263.0
2367780.0,2347601.0,2445482.0
2364756.0,2269847.0,2424676.0
2376277.0,2251180.0,2447854.0
4759.0,2338594.0,2430634.0
4663.0,2269976.0,2451598.0
4799.0,2260694.0,2449880.0
4675.0,2260015.0,2432418.0
4799.0,2248912.0,2446047.0
4799.0,2258553.0,2436220.0
4675.0,2255420.0,2430955.0
722187.0,2258621.0,2448982.0
2298833.0,2256986.0,2430677.0
2284258.0,2258030.0,2448046.0
2269517.0,2259437.0,2444368.0
2271359.0,2345967.0,2432473.0
2267471.0,2259525.0,2447812.0
2279580.0,2260846.0,2429353.0
2271068.0,2249634.0,2436538.0
2272763.0,2258923.0,2452870.0
2271238.0,2259574.0,2429168.0
2266472.0,2255889.0,2451440.0
2275951.0,2250122.0,2444298.0
2270547.0,2256324.0,2457338.0
2267510.0,2258074.0,2429420.0
2270374.0,2258000.0,2432964.0
4467.0,2264072.0,2430882.0
2267443.0,2259666.0,2447152.0
2272887.0,2258897.0,2427722.0
2270887.0,2259338.0,2427970.0
2269394.0,2257956.0,2450393.0
2270069.0,2257224.0,2431647.0
2270860.0,2258537.0,2432633.0
2273543.0,2248849.0,2448048.0
2270124.0,2259646.0,2431887.0
2272200.0,2257528.0,2428745.0
2268377.0,2346388.0,2440306.0
2276744.0,2259485.0,2429921.0
213400.0,2346650.0,2428992.0
2265750.0,2264536.0,2437712.0
2267923.0,2259333.0,2429454.0
2272773.0,2265695.0,2450264.0
2287786.0,2256695.0,2435422.0
2265779.0,2260066.0,2430271.0
2272235.0,2258348.0,2428730.0
2268700.0,2255070.0,2429627.0
2274135.0,2256321.0,2431946.0
2268633.0,2243428.0,2452189.0
2352806.0,2250680.0,2431722.0
2267329.0,2256144.0,2433709.0
2272972.0,2244845.0,2433311.0
2277887.0,2250050.0,2442563.0
2269971.0,2290465.0,2455455.0
2278129.0,2245152.0,2459144.0
2274140.0,2240292.0,2433361.0
2272086.0,2255971.0,2426616.0
2288966.0,2256485.0,2450019.0
2268220.0,2221607.0,2433445.0
2270780.0,2233378.0,2439823.0
2268267.0,2245672.0,2447575.0
